#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
3779000,21517.939475845167,70721.2638767669,92239.20335261206,302.8973864664219
3779100,21586.697288345167,70440.73437172221,92027.43166006738,301.6958856836754
3779200,21654.853538345167,70645.90205998998,92300.75559833515,302.5746137091241
3779300,21291.916038345167,70588.95951110264,91880.87554944781,302.33073021084886
3779400,21398.884788345167,70611.26261146856,92010.14739981372,302.42625382624556
3779500,21092.642600845167,70722.91363873705,91815.55623958222,302.9044523552601
3779600,21227.322288345167,70750.48352046125,91977.80580880641,303.0225334621532
3779700,21279.884788345167,70666.46186580183,91946.346654147,302.66267083798874
3779800,21385.626975845167,70276.99821757851,91662.62519342368,300.9946078721446
3779900,21243.556663345167,70581.47105949558,91825.02772284075,302.29865736180574
3780000,20966.853538345167,70592.63415359706,91559.48769194222,302.3464686118154
3780100,20987.455100845167,70537.87646703026,91525.33156787543,302.11194282366023
3780200,21754.853538345167,69777.4419575613,91532.29549590647,298.85502103139163
3780300,20713.666038345167,70905.78536283877,91619.45140118393,303.68768732947575
3780400,21043.673850845167,70706.68131053448,91750.35516137964,302.83492970366564
3780500,21418.587913345167,70130.98164938088,91549.56956272604,300.3692225995493
3780600,21322.416038345167,70124.02074177098,91446.43678011614,300.33940920811796
3780700,20999.119163345167,70838.31786582153,91837.4370291667,303.3987257442648
3780800,21317.275413345167,70164.17149124295,91481.44690458811,300.51137385372897
3780900,21048.947288345167,70570.78530487372,91619.73259321888,302.25289054472756
3781000,21351.244163345167,70574.9510044884,91926.19516783356,302.27073213093405
3781100,21075.048850845167,70721.90530012292,91796.95415096809,302.90013366645064
3781200,21170.259788345167,70685.4768763,91855.73666464517,302.74411164755287
3781300,20768.869163345167,71149.55553701113,91918.42470035629,304.73174882679194
3781400,21449.431663345167,70567.27132457495,92016.70298792011,302.23784025588594
3781500,21085.931663345167,70901.173242038,91987.10490538317,303.6679337326077
3781600,21647.572288345167,70551.04424188344,92198.61653022861,302.16834007068286
3781700,21012.783225845167,70846.21702417964,91859.00025002481,303.4325576399465
3781800,20791.228538345167,70651.36458765948,91442.59312600465,302.59800957712605
3781900,21027.759788345167,70737.32123176428,91765.08102010944,302.96615971219904
3782000,21542.134788345167,70262.47206775949,91804.60685610466,300.93239273946165
3782100,20572.931663345167,70920.65751312723,91493.5891764724,303.75138437342787
3782200,20650.337913345167,70831.45596979093,91481.7938831361,303.3693364169262
3782300,20793.322288345167,70790.67813760112,91584.00042594629,303.1946859918775
3782400,20736.666038345167,71043.85071887635,91780.51675722151,304.2790177612708
3782500,21374.416038345167,70489.1116735792,91863.52771192437,301.90308444531394
3782600,21003.814475845167,70722.74996442278,91726.56444026795,302.9037513423072
3782700,21164.783225845167,70557.40753947617,91722.19076532134,302.19559391350873
3782800,21011.072288345167,70601.51807147032,91612.59035981548,302.38451820762134
3782900,21065.556663345167,70438.15800912832,91503.71467247349,301.6848511877756
3783000,21123.291038345167,70405.1973953736,91528.48843371877,301.54368171178845
3783100,21164.306663345167,70491.27152830246,91655.57819164763,301.91233504852664
3783200,20298.962913345167,71300.92826850945,91599.89118185462,305.3800744114849
3783300,20918.572288345167,70638.96040592366,91557.53269426883,302.54488278013355
3783400,21215.712913345167,70258.18391943362,91473.89683277879,300.9140267085187
3783500,20708.869163345167,70762.1905368925,91471.05970023767,303.0726743177596
3783600,21055.736350845167,70591.07834256324,91646.8146934084,302.339805112464
3783700,21121.212913345167,70165.27996590687,91286.49287925204,300.5161214227098
3783800,20816.970725845167,70772.3151564817,91589.28588232686,303.11603780766944
3783900,21046.384788345167,70045.24890317395,91091.63369151912,300.00203141351625
3784000,20524.212913345167,70710.26593125798,91234.47884460315,302.8502825436617
3784100,20657.181663345167,70625.37110944605,91282.55277279121,302.4866801666429
3784200,20785.111350845167,70931.13730837218,91716.24865921735,303.7962690716982
3784300,21368.330100845167,70279.58885010541,91647.91895095058,301.00570348580703
3784400,20896.947288345167,70539.1510922322,91436.09838057737,302.1174020111978
3784500,20884.314475845167,70800.87864478986,91685.19312063503,303.23837450645897
3784600,20846.236350845167,70636.19101844169,91482.42736928686,302.53302156351464
3784700,21559.416038345167,69694.67828815151,91254.09432649668,298.5005463262693
3784800,20862.291038345167,70190.25964035885,91052.55067870402,300.6231087372956
3784900,21026.603538345167,69830.24022124032,90856.84375958549,299.08115466082177
3785000,20881.478538345167,69969.23915499216,90850.71769333733,299.6764835823808
3785100,20997.119163345167,69498.07926465059,90495.19842799575,297.6585176755363
3785200,20438.697288345167,69962.29139356082,90400.98868190599,299.6467264957002
3785300,20331.103538345167,69928.60040539503,90259.7039437402,299.50242884456276
3785400,20059.408225845167,69991.44387181848,90050.85209766365,299.77158582356304
3785500,20157.541038345167,69906.46508985106,90064.00612819623,299.4076238473195
3785600,20356.314475845167,69630.38962605991,89986.70410190508,298.225199610734
3785700,20059.087913345167,69795.4418320097,89854.52974535487,298.93211403890126
3785800,20142.056663345167,69706.34915064927,89848.40581399444,298.5505323354919
3785900,20412.603538345167,69477.90203873278,89890.50557707794,297.5720991266923
3786000,20511.744163345167,69504.63378841104,90016.3779517562,297.6865905352074
3786100,20293.978538345167,69878.8320802683,90172.81061861347,299.28927236540306
3786200,20159.666038345167,70202.87357250764,90362.53961085281,300.6771338900076
3786300,20291.111350845167,69899.13097481988,90190.24232566505,299.37621201793166
3786400,20644.525413345167,69868.0633697533,90512.58878309847,299.2431502503304
3786500,20688.837913345167,70016.5961117004,90705.43402504557,299.87931223152555
3786600,20751.892600845167,69829.71428336157,90581.60688420673,299.0789020821744
3786700,20815.603538345167,69801.51317875844,90617.1167171036,298.9581174636383
3786800,20758.947288345167,69568.97902996349,90327.92631830866,297.962179579144
3786900,20277.728538345167,69880.42712696595,90158.15566531112,299.2961039101114
3787000,21014.142600845167,69380.46933091956,90394.61193176472,297.1547973006899
3787100,20599.830100845167,70215.89131774753,90815.7214185927,300.7328885639869
3787200,20556.837913345167,70331.87786807655,90888.71578142172,301.22965602873603
3787300,19957.353538345167,70982.1743490179,90939.52788736307,304.01485942737264
3787400,20830.041038345167,70001.50164991186,90831.54268825703,299.81466303303506
3787500,20688.384788345167,70077.81547482521,90766.20026317038,300.14151321712944
3787600,20917.408225845167,69573.7858220688,90491.19404791397,297.98276694829127
3787700,20027.634788345167,70439.7511167496,90467.38590509476,301.69167442746885
3787800,20850.744163345167,69887.08479272714,90737.8289560723,299.32461852436586
3787900,20237.611350845167,70365.28298991057,90602.89434075574,301.3727293215967
3788000,21196.025413345167,69600.81738621666,90796.84279956183,298.0985424546051
3788100,20558.767600845167,69955.08663559332,90513.85423643849,299.615868699348
3788200,19907.744163345167,70617.1263007326,90524.87046407777,302.45136785922193
3788300,20350.712913345167,69905.69885153114,90256.4117648763,299.4043420679536
3788400,20276.923850845167,70245.39387031551,90522.31772116068,300.8592472512765
3788500,20442.259788345167,70018.15259168006,90460.41238002523,299.8859785959551
3788600,20941.556663345167,69624.030298681,90565.58696202617,298.1979627722336
3788700,20736.681663345167,69970.38399336534,90707.0656567105,299.68138689620974
3788800,20391.728538345167,69920.51925154298,90312.24778988815,299.4678174667785
3788900,20581.416038345167,69848.09878595895,90429.51482430412,299.15764244232884
3789000,20282.978538345167,70200.53649037285,90483.51502871801,300.6671242262689
3789100,20675.876975845167,70129.06457200972,90804.94154785489,300.3610118056021
3789200,20792.337913345167,70190.59651387483,90982.93442722,300.6245515580536
3789300,20640.400413345167,70108.77376998402,90749.17418332919,300.27410681315735
3789400,20793.408225845167,70168.63540454255,90962.04363038772,300.53049268161385
3789500,20557.634788345167,70051.8875480686,90609.52233641376,300.0304645618798
3789600,20588.642600845167,70202.07108376129,90790.71368460645,300.6736968509813
3789700,20641.712913345167,70105.30381932762,90747.01673267278,300.2592451021616
3789800,20654.978538345167,69907.02774966997,90562.00628801514,299.41003370510873
3789900,20657.181663345167,70029.35870144982,90686.54036479499,299.93397408098537
3790000,20451.306663345167,70028.53408350563,90479.8407468508,299.93044226316374
3790100,20234.603538345167,70217.96910165809,90452.57264000326,300.7417876599822
3790200,20542.978538345167,70030.53428364918,90573.51282199434,299.93900906984504
3790300,20465.681663345167,70029.92121644784,90495.602879793,299.93638331851037
3790400,20572.431663345167,69487.67640734557,90060.10807069074,297.6139625005191
3790500,19815.408225845167,70490.90229903953,90306.3105248847,301.9107536489218
3790600,20593.822288345167,69971.94323079792,90565.76551914308,299.6880650707405
3790700,20949.470725845167,69666.19253562414,90615.66326146931,298.37854256786494
3790800,20397.986350845167,70448.45700766332,90846.44335850849,301.7289615383048
3790900,20485.236350845167,70563.20781191695,91048.44416276211,302.22043633383316
3791000,20972.494163345167,70051.21824202198,91023.71240536714,300.0275979409916
3791100,21789.025413345167,69269.1012725347,91058.12668587986,296.677810720255
3791200,21111.908225845167,69798.79400999387,90910.70223583904,298.9464713325173
3791300,21011.705100845167,70493.45406976715,91505.15917061231,301.92168281847967
3791400,20351.580100845167,71168.28298508143,91519.8630859266,304.81195801374264
3791500,20781.158225845167,70403.5900331065,91184.74825895167,301.5367974198072
3791600,20986.259788345167,70193.80333235103,91180.0631206962,300.63828628056945
3791700,20693.306663345167,70424.93153317785,91118.23819652302,301.62820252543634
3791800,20999.197288345167,69746.30570440786,90745.50299275303,298.7216652457687
3791900,21154.103538345167,69710.5252366853,90864.62877503046,298.56841840647866
3792000,20887.572288345167,69732.13044568826,90619.70273403343,298.66095297079954
3792100,19988.478538345167,70765.9262882988,90754.40482664396,303.0886744466519
3792200,20239.025413345167,70574.87091306131,90813.89632640648,302.2703891013753
3792300,20693.119163345167,70038.51469360897,90731.63385695414,299.973188964084
3792400,20746.939475845167,70118.46957116597,90865.40904701114,300.3156336846628
3792500,21166.353538345167,69680.83894988988,90847.19248823504,298.4412727901348
3792600,20822.791038345167,69934.86646324303,90757.6575015882,299.5292662120186
3792700,20700.337913345167,70001.04741469724,90701.38532804241,299.8127175550867
3792800,21009.767600845167,69920.19535861257,90929.96295945774,299.4664302415405
3792900,21191.970725845167,69675.40349538415,90867.37422122931,298.4179928758093
3793000,21059.666038345167,69706.26915483241,90765.93519317757,298.5501897154293
3793100,21067.103538345167,69719.14108101162,90786.24461935679,298.6053198500557
3793200,20352.697288345167,70309.5418045884,90662.23909293357,301.13399123311956
3793300,20294.306663345167,70413.18561854679,90707.49228189196,301.57789506982294
3793400,20827.947288345167,69720.32433522283,90548.271623568,298.6103876979483
3793500,20748.025413345167,69710.49683931182,90458.52225265699,298.56829678124546
3793600,20638.267600845167,69710.32892462309,90348.59652546825,298.5675776068759
3793700,20722.548850845167,69994.24317544629,90716.79202629146,299.7835751702787
3793800,20553.322288345167,69957.77052634177,90511.09281468694,299.6273637356172
3793900,20102.470725845167,70325.19388730172,90427.66461314689,301.20102870794295
3794000,20076.822288345167,70286.68246365571,90363.50475200088,301.0360852534284
3794100,20580.064475845167,69494.89586271346,90074.96033855862,297.6448832454658
3794200,19763.353538345167,70501.25072568702,90264.60426403218,301.95507569880806
3794300,20513.166038345167,69858.45716543961,90371.62320378478,299.2020071199482
3794400,20465.697288345167,69797.14841913292,90262.84570747809,298.9394233084344
3794500,20847.791038345167,69952.94739753287,90800.73843587804,299.6067063967813
3794600,20689.478538345167,69868.98739011958,90558.46592846475,299.2471078062145
3794700,20510.666038345167,70082.81645539892,90593.48249374409,300.1629322905807
3794800,20299.087913345167,70135.26142941182,90434.34934275699,300.38755278929654
3794900,20647.447288345167,69984.16725878883,90631.614547134,299.74042027379505
3795000,20602.509788345167,69858.25383741688,90460.76362576205,299.2011362711637
3795100,20896.947288345167,69768.32753140386,90665.27481974903,298.8159841744282
3795200,20826.884788345167,69894.47406965168,90721.35885799685,299.35626661074934
3795300,20896.509788345167,69991.19567513606,90887.70546348122,299.7705228034427
3795400,20775.955100845167,70018.17690036539,90794.13200121056,299.8860827094403
3795500,20161.337913345167,70905.70004989032,91067.03796323549,303.6873219362729
3795600,21226.689475845167,69557.26928382576,90783.95875967093,297.9120270322738
3795700,20288.822288345167,70289.78888754608,90578.61117589124,301.0493899884694
